"1",62.1172815470461,264.547940977115,246.448709634888,604.115382242514
"1",4420714.36295059,10130917.0196556,9361063.37267091,18185336.9773479
"1",1196547040.31309,2.19893870853861e+24,5167069971.43244,4.65356871167953e+25
"1",7556.26457934243,17945.1875917736,16943.8832015467,30220.6654269007
"1",94.3567494260737,263.05286299734,223.848348470946,670.495451962148
"1",29.3998275909784,100.904621898046,102.239832756182,140.047055287165
"1",36.0764405076939,70.9896483493794,62.97671733088,141.698181540552
"1",20.3864259547632,20.9613199076791,20.7372480636902,21.9903110726533
"1",5.29201966782,7.52000777850591,7.50328612621001,9.68657425319407
"1",21.7904721693805,129.102934519483,119.162785074002,280.445987757569
"1",14.2869338384779,33.3105953257247,32.4168138182798,56.5670480142207
"1",31.370797660578,56.1688968401004,56.0377496418079,88.066341945323
"1",30.7229108813014,67.9024720050352,69.483293013185,99.8990790895409
"1",167.202406294556,477.099263950087,455.545132680743,984.427697569349
"1",458.976888951175,1029.33393833843,1048.26294479754,1539.07920858069
"1",0.612095778636842,1.8061485690476,1.86090929910361,2.65423174717074
"1",28.1480532290033,44.1586768092955,43.9581224250217,66.0591593650472
"1",29.3529099633883,54.8832357940887,54.0380063154711,76.1635241582364
"1",5.37369902412212,24.4093826483172,17.1754315231416,206.738420971518
"1",2.8565848916819,3.93224059300004,3.99474277877499,4.63470085298093
"1",401.802417016604,411.510783111715,409.927088099583,431.874342216303
"1",279.132361422671,720.750460030791,715.373223271148,1550.28386826243
"1",893.016125683741,1739.00631847108,1738.45993914796,2328.53447512544
"1",189.219388940064,227.969107659903,228.611305856738,238.739135273879
"1",211.858412875993,224.127229184763,224.8528509711,237.888797567785
"1",140.256288846771,213.845459994024,200.971405335164,335.391795121665
"1",408.421754278798,467.872434096611,455.665830915734,593.267671689524
"1",618.268687947465,820.920148621012,842.879621378482,931.587433439277
