"1"
"1",118.025209782812
"2",604.115382242514
"3",110.319326018913
"4",97.4488327866436
"5",293.129787973682
"6",383.667355586615
"7",420.09182089976
"8",128.493145163834
"9",245.872236440086
"10",231.140566448925
"11",345.813863792578
"12",384.163154537413
"13",244.671517777162
"14",270.713339607625
"15",489.74589399514
"16",145.241066113291
"17",437.508571463948
"18",229.480880334463
"19",272.010191141162
"20",369.364612772702
"21",214.969116310855
"22",214.643622454204
"23",149.944108128686
"24",309.362568271457
"25",247.02518282969
"26",91.0966447745184
"27",535.604795182014
"28",256.605979461897
"29",284.948360157848
"30",92.6417840076879
"31",288.482584794895
"32",280.108563529969
"33",182.541292157964
"34",206.907299367548
"35",79.2664795913099
"36",395.779156574025
"37",380.546250014766
"38",169.248252852094
"39",438.262123718499
"40",129.195125108397
"41",189.721033561344
"42",337.701445624437
"43",258.179894404815
"44",220.007476037006
"45",508.908497908735
"46",115.985067855275
"47",167.32886318083
"48",171.576250056655
"49",62.1172815470461
"50",427.675194512022
"2"
"1",9065099.6903755
"2",9515061.63066255
"3",17339763.0937987
"4",11325304.3712834
"5",7391139.56862614
"6",12710686.0725167
"7",5997326.21186266
"8",10457071.9096126
"9",9800100.95274541
"10",8952633.62078599
"11",8774904.18960408
"12",11358504.2814131
"13",10031637.2419104
"14",6716695.04583394
"15",6309768.91348657
"16",15351767.3417052
"17",10550775.6665983
"18",18185336.9773479
"19",7610513.60777226
"20",16461105.4729478
"21",14295672.4577204
"22",5758633.65076082
"23",5521139.30628073
"24",8670445.45044215
"25",5568234.26156139
"26",8856547.056629
"27",4420714.36295059
"28",6073713.86814249
"29",9207065.11467926
"30",13443695.3700462
"31",8014750.75244594
"32",7008949.08479963
"33",14630543.210669
"34",13716909.2377401
"35",5057094.30263455
"36",11805093.1137903
"37",8414026.6554476
"38",8121573.406462
"39",6890943.18571785
"40",13371876.09395
"41",11997630.8283649
"42",8498625.54617698
"43",10101985.4833751
"44",13903820.4224702
"45",12778008.2022795
"46",17961968.4750997
"47",5109905.77049535
"48",11832280.8693474
"49",6660988.24976339
"50",14947821.33165
"3"
"1",12511167009151873024
"2",5061542802.06893
"3",4706612655.56474
"4",5332942082.65278
"5",1715255711.63005
"6",1983911100.03545
"7",1196547040.31309
"8",7.25206377218779e+22
"9",10697388140.9761
"10",11290696618.7228
"11",2434287421.59379
"12",2440688964.57886
"13",2082138982.33312
"14",2946479336.88865
"15",7661427999.56641
"16",3658296358.75783
"17",7592367586.24491
"18",4477390817.14036
"19",8.20953692952475e+24
"20",13452428157.8068
"21",4259324796.75915
"22",7.76340488458739e+23
"23",2367165668.26978
"24",4178333935.75241
"25",5.51632278686045e+21
"26",7.26319528808056e+24
"27",22140735152.5691
"28",7194902539.2899
"29",5654046751.10569
"30",8892724583.10654
"31",5272597140.79595
"32",6245644171.63646
"33",3767831782.77219
"34",4.26457058355766e+20
"35",3114559795.03205
"36",3690307415.25199
"37",2856978629.0685
"38",9083719702.75667
"39",196292646563689984
"40",2656481613.13354
"41",9176443563.0055
"42",3098860963.67333
"43",3.13398372436242e+25
"44",2246590818.08828
"45",3855631215.0441
"46",4531638499.07154
"47",4.65356871167953e+25
"48",1.57438622354201e+25
"49",4815032557.19031
"50",3433836979.44505
"4"
"1",25734.536183392
"2",15728.4283676569
"3",12259.4833254464
"4",14550.0142757501
"5",22041.0917501385
"6",25950.6242554557
"7",15609.6161703065
"8",25270.6957540575
"9",13736.9882695251
"10",21094.6093140186
"11",14793.8718853669
"12",16623.358752332
"13",12815.7059546913
"14",14481.0247180775
"15",11631.9278343798
"16",17975.5301806668
"17",25088.8729739803
"18",19692.9639990499
"19",29823.6340916664
"20",12184.3604430658
"21",16062.7602288675
"22",12779.6336065887
"23",13093.1032688532
"24",21232.0806879468
"25",13010.2015761155
"26",21823.1939887207
"27",17014.6640383504
"28",27118.8930558166
"29",21744.2099481411
"30",30220.6654269007
"31",7556.26457934243
"32",19426.5945287241
"33",12648.7089789514
"34",19247.9170885691
"35",16944.081090128
"36",16705.9323411462
"37",20576.5392026436
"38",10833.1412192313
"39",24339.2880448334
"40",11170.6241325945
"41",18665.988497617
"42",17565.9237392505
"43",11286.5115792552
"44",27827.7459479609
"45",15169.26490487
"46",21572.6305290404
"47",13972.3315113244
"48",12801.2446834857
"49",20818.2173514207
"50",16943.6853129653
"5"
"1",135.366801328821
"2",111.091889081749
"3",457.182408657059
"4",161.310504938606
"5",106.645934609663
"6",235.93030726546
"7",105.991502525383
"8",254.208211117476
"9",140.585482919411
"10",479.89897483227
"11",348.687750980489
"12",293.315511833993
"13",500.276363410657
"14",191.816966198927
"15",186.910420626169
"16",403.257008319544
"17",183.188389542246
"18",130.987247363091
"19",106.852602895052
"20",631.258984410447
"21",168.58164365622
"22",670.495451962148
"23",200.849369599661
"24",208.914493421354
"25",224.141275712678
"26",135.466835916202
"27",129.488649765933
"28",362.278506212027
"29",300.568039684876
"30",353.568907137143
"31",228.137856947486
"32",239.408657227344
"33",406.144141235309
"34",172.298585616573
"35",250.811890374965
"36",94.3567494260737
"37",150.548748796447
"38",170.000213022134
"39",356.03114446505
"40",242.524763987728
"41",270.335503802082
"42",383.292505433983
"43",419.010102228524
"44",137.505665558626
"45",187.31734054923
"46",177.634815341087
"47",583.324033511918
"48",215.587859320662
"49",223.555421229214
"50",325.700715867789
"6"
"1",101.912712802259
"2",108.401214024375
"3",103.578630078302
"4",109.828316739665
"5",88.7968343349277
"6",114.056817263646
"7",103.470308971319
"8",135.626936851488
"9",92.0119190855778
"10",93.1455170663191
"11",106.866129147486
"12",107.840937115255
"13",104.682585141343
"14",140.047055287165
"15",99.9876003868142
"16",128.438698419921
"17",100.433733809173
"18",79.4317698397464
"19",95.8195541048847
"20",117.040635749089
"21",100.391143319203
"22",88.5494568057096
"23",111.991013471886
"24",103.433999828224
"25",87.0653650260275
"26",29.3998275909784
"27",110.006231108936
"28",111.198465033408
"29",93.0098553177517
"30",72.986172651443
"31",93.9261364358334
"32",112.309243036556
"33",107.803756399541
"34",94.1430519789533
"35",102.566952710106
"36",104.731616793299
"37",82.8382493869947
"38",107.145020045983
"39",85.5698583256958
"40",112.22316463534
"41",98.1130465204568
"42",72.4237800508656
"43",89.324179440853
"44",89.5044213990952
"45",119.693700953741
"46",120.394194473833
"47",96.1648675871442
"48",97.2812907489857
"49",120.434700434954
"50",99.1904271717614
"7"
"1",66.8515465144461
"2",87.9378794565995
"3",40.8436940497041
"4",88.7407359155719
"5",74.8954632306124
"6",40.4802289011918
"7",61.8886580134213
"8",55.5062137679192
"9",77.2419716739677
"10",77.7532003213091
"11",120.978654053603
"12",54.5651037759027
"13",70.4942996976782
"14",112.842532334106
"15",60.951032605334
"16",111.679602087918
"17",55.545425093325
"18",76.6500134220756
"19",75.4887769871284
"20",56.2878877691944
"21",59.3032539432124
"22",98.443646918333
"23",45.1445219348553
"24",51.7033706260299
"25",141.698181540552
"26",63.3035337163923
"27",68.7104501930654
"28",58.7083435921626
"29",101.3400081557
"30",96.6278284750256
"31",49.3240002025535
"32",57.6903157732843
"33",88.5306168343629
"34",37.1423733512773
"35",61.821160621293
"36",82.9423185695296
"37",123.826543648794
"38",87.0094148456753
"39",36.0764405076939
"40",97.9187855322083
"41",47.3864207276038
"42",112.118725046021
"43",60.3799265259198
"44",62.6499009453677
"45",55.2091746406204
"46",41.179028895875
"47",44.0198613279188
"48",40.4170248902282
"49",47.3051162125045
"50",63.9292096039002
"8"
"1",21.2523935345695
"2",20.6658461198441
"3",21.0420493820578
"4",21.114919830804
"5",21.7353330872243
"6",20.5286425754346
"7",20.7252802102761
"8",21.9903110726533
"9",20.7600274946252
"10",20.7582253707558
"11",20.9934577675612
"12",20.6072454872727
"13",20.5926393321027
"14",20.6808239053018
"15",21.7615614661587
"16",20.4724536463431
"17",20.3864259547632
"18",21.4850299316979
"19",20.8873714933849
"20",21.4926185314509
"21",20.7350735194121
"22",20.6772771364214
"23",20.5025425314169
"24",21.6260850686685
"25",20.681001044062
"26",20.646017614125
"27",21.7249757125595
"28",20.6827466679415
"29",20.5644148477289
"30",20.6677994217442
"31",20.824992010566
"32",20.8110108695855
"33",21.734428630701
"34",21.0819985048852
"35",21.7912800116579
"36",21.5190336394576
"37",20.7207368300069
"38",20.6698066314798
"39",20.7262211391841
"40",20.7394226079683
"41",20.5535541414703
"42",21.5795464600651
"43",20.7267149704732
"44",20.5412815055383
"45",21.8763345674529
"46",20.7248398949412
"47",20.7969846638636
"48",20.5104608402939
"49",20.5100901666477
"50",21.1866675393536
"9"
"1",7.69517269271955
"2",9.38639417321281
"3",8.93323057812211
"4",5.54488134559563
"5",9.56053614060272
"6",6.20742151701575
"7",8.18857720713481
"8",9.318974152338
"9",8.04407821176687
"10",6.50648992477329
"11",7.32720787607798
"12",7.60550480989173
"13",8.2126738663211
"14",7.98557562841484
"15",7.20904764388115
"16",5.91464205580712
"17",7.18108528115556
"18",6.76447747528573
"19",6.98361830754538
"20",7.74388896154653
"21",6.24122353311554
"22",8.13702604520608
"23",6.3925041385055
"24",8.5558721543423
"25",8.37149140225915
"26",7.9903686687727
"27",7.2272393824054
"28",8.75499178992129
"29",9.68657425319407
"30",9.12888468776214
"31",5.56707891271355
"32",7.94750339462121
"33",6.65614594696012
"34",9.59354248478189
"35",6.84686793850869
"36",6.53801201541728
"37",7.76115074902009
"38",7.52115628733293
"39",6.65692654627287
"40",7.28952147882057
"41",7.50161766401516
"42",6.56896800161906
"43",7.95249455506064
"44",7.18087739707437
"45",6.54430387069522
"46",5.29201966782
"47",8.20011648789125
"48",7.50495458840487
"49",7.3838922841976
"50",6.69358474937508
"10"
"1",149.858661955135
"2",135.304679482212
"3",68.1756914849809
"4",169.929905991638
"5",26.2298442945776
"6",102.582153551293
"7",34.2943066637649
"8",155.176587627467
"9",180.973830590799
"10",159.338090314128
"11",154.643216436939
"12",87.4702849379789
"13",120.408392094133
"14",138.434275446508
"15",178.079293705735
"16",190.662615688636
"17",89.6255972791697
"18",175.053850989491
"19",67.057959171485
"20",21.7904721693805
"21",254.436179669687
"22",145.055461004167
"23",111.512484539478
"24",94.6509834784558
"25",79.053574449845
"26",114.08189202827
"27",119.027226198424
"28",105.238912676775
"29",142.516993945995
"30",261.239605908265
"31",137.054838109166
"32",109.248242629754
"33",115.339898272968
"34",77.2847818830843
"35",140.797339450023
"36",119.298343949581
"37",99.5667454002035
"38",144.25593919547
"39",118.131412020249
"40",66.5413465433381
"41",280.445987757569
"42",209.534763803828
"43",106.375708906855
"44",219.367151677201
"45",132.437192066905
"46",65.7433228565495
"47",67.9090288027178
"48",101.517626884764
"49",220.589712519098
"50",91.8043194700351
"11"
"1",33.9994175494347
"2",24.2623848707278
"3",27.2281299626279
"4",38.2638552887809
"5",35.508621005135
"6",30.8118032706972
"7",56.5670480142207
"8",35.8179510065462
"9",30.6453918354293
"10",23.4772182953236
"11",37.5403378265747
"12",24.121138932687
"13",49.294235647237
"14",45.3781060592368
"15",40.0782065845714
"16",36.9803236312636
"17",41.385292819416
"18",33.1405597274697
"19",29.8860474033078
"20",37.4514504874445
"21",24.2416077496896
"22",30.9622085259657
"23",54.8043326071391
"24",26.1567098240066
"25",35.823552030365
"26",22.1556267295342
"27",33.272542558337
"28",45.7248908725888
"29",49.6266764311895
"30",27.9897314145799
"31",26.622721561591
"32",27.4653404609475
"33",27.1690038569018
"34",53.1721560547754
"35",40.1852739652346
"36",32.5436313054072
"37",24.2210229788458
"38",32.2899963311523
"39",31.2100912381876
"40",35.751906645743
"41",37.6730053944109
"42",35.3232784219263
"43",28.3467686147753
"44",23.2602890202558
"45",14.2869338384779
"46",21.3144660054446
"47",26.0207600815429
"48",19.0819867940826
"49",29.9542159635818
"50",37.0415187914241
"12"
"1",81.900938208538
"2",70.4280805300119
"3",56.8219690853911
"4",56.7942002180434
"5",40.0365468269648
"6",55.088213467049
"7",41.2388810692634
"8",55.0881507485177
"9",32.7480997734599
"10",55.9845692233605
"11",63.3575953983805
"12",50.9676466986429
"13",66.7847491285377
"14",58.74321342034
"15",48.450240118125
"16",68.1672976843818
"17",51.6395024915732
"18",59.6103389301577
"19",75.1287567222724
"20",66.9946335170207
"21",56.0909300602553
"22",51.1933584830423
"23",57.5470008164003
"24",59.8032551857397
"25",64.2038067161191
"26",31.370797660578
"27",67.7700197617014
"28",51.6068006119941
"29",70.2020181806848
"30",49.4648083716895
"31",62.9244158243122
"32",45.1952871095308
"33",56.9368712510928
"34",44.9119816457967
"35",38.1576569012375
"36",38.9702541753927
"37",65.8720502632331
"38",37.1660674917778
"39",88.066341945323
"40",51.69966987306
"41",48.3141453924213
"42",54.1126819456824
"43",53.1544059235165
"44",64.8417469962079
"45",61.925722241368
"46",39.6563212709709
"47",42.7591081612713
"48",53.7825877433577
"49",79.1605636909621
"50",65.610543050269
"13"
"1",30.7229108813014
"2",76.870013790965
"3",34.2479929223481
"4",76.3738558921774
"5",84.6964911392819
"6",73.0196264667442
"7",52.4088025176663
"8",50.6081419041305
"9",50.3160387317731
"10",80.2859894663188
"11",73.2239806846935
"12",71.4613315117435
"13",53.2796339290322
"14",71.5152921251351
"15",69.4758764304961
"16",81.5586638134826
"17",71.6203408047479
"18",42.4013123897181
"19",72.5648965427506
"20",63.7909298171684
"21",96.9476315758864
"22",64.5468290432326
"23",57.4222802560361
"24",91.8871786876647
"25",74.849707919859
"26",49.6904268172802
"27",86.9337363133159
"28",71.2361741412151
"29",62.0455877456786
"30",48.475205283854
"31",69.490709595874
"32",60.755883134169
"33",64.1376971583977
"34",56.1271305321423
"35",79.1295143593082
"36",68.4280956570865
"37",50.338669538423
"38",98.9273821028049
"39",76.8555022393182
"40",86.0442905165394
"41",83.8793624161053
"42",67.3992386957084
"43",69.9517671254761
"44",62.0485320016514
"45",61.3997402955729
"46",60.7686903234409
"47",72.9131357378544
"48",99.8990790895409
"49",64.7242015570299
"50",57.4280986296175
"14"
"1",431.678788562
"2",557.914593245452
"3",289.569512849987
"4",453.216526853014
"5",422.792857596141
"6",262.998213689216
"7",530.909830545473
"8",881.591107485222
"9",624.10733835368
"10",317.298704593855
"11",421.348577789176
"12",563.134831664883
"13",625.109978311673
"14",474.536107825928
"15",486.449070679892
"16",544.909443219788
"17",773.071072225958
"18",438.621468956394
"19",321.072315061641
"20",502.695028115455
"21",277.908486076778
"22",408.802991416323
"23",569.377682905542
"24",451.009069750928
"25",400.326192537741
"26",642.404442018225
"27",457.873738508471
"28",386.876189189463
"29",344.93305152945
"30",984.427697569349
"31",491.000492148542
"32",344.124760839059
"33",548.333660266501
"34",320.587682680229
"35",642.306582387127
"36",525.020482305083
"37",307.215055677649
"38",254.324518643097
"39",431.31078819034
"40",479.211005541787
"41",754.696353643068
"42",404.453171893467
"43",463.257575463149
"44",279.296346851219
"45",331.472945153994
"46",167.202406294556
"47",440.123672416587
"48",649.983495968234
"49",648.956058210897
"50",525.121233802684
"15"
"1",795.548027130368
"2",1464.85535051088
"3",1096.13259259095
"4",1354.87354987523
"5",1276.64309413788
"6",586.292668945819
"7",1162.43734931324
"8",1254.06491088154
"9",636.492371971922
"10",913.745639889385
"11",775.666179488758
"12",1041.5439759122
"13",1539.07920858069
"14",1227.26218212525
"15",659.080876347072
"16",810.915873499151
"17",791.871632881815
"18",1123.56470178775
"19",1312.99201115425
"20",911.73934033885
"21",842.251592446727
"22",1125.29370480525
"23",1452.30906219322
"24",1054.98191368287
"25",458.976888951175
"26",1180.54441076538
"27",1127.57123940263
"28",970.343383912425
"29",1225.7366802782
"30",870.190642240985
"31",1398.02362363247
"32",1136.56976522256
"33",978.52010161318
"34",865.379168556648
"35",763.291169266909
"36",1079.31914355663
"37",971.344687502777
"38",822.424535335788
"39",966.410176808723
"40",1150.27563077368
"41",1291.08933700128
"42",1079.29348628416
"43",677.54782227671
"44",1059.63027129233
"45",911.112238017174
"46",1448.13303360652
"47",847.914835788427
"48",814.892352033992
"49",864.85610525952
"50",1297.66837704992
"16"
"1",1.49149291967132
"2",1.97240133910964
"3",1.90417073042769
"4",2.03621348015974
"5",1.78537373351216
"6",1.01548112237268
"7",2.3966455050666
"8",2.51130842349738
"9",1.49528865042393
"10",2.11895650476217
"11",2.65423174717074
"12",2.29631127314838
"13",2.27439922626718
"14",1.32407012079366
"15",1.78503548051089
"16",1.32877612460055
"17",1.7861610686999
"18",2.17553776444558
"19",1.74942940861101
"20",1.25915644752723
"21",1.65691799882808
"22",2.25236293812563
"23",1.96955734036536
"24",1.39034176962093
"25",2.27137032621582
"26",0.887528772747459
"27",2.16861751821699
"28",1.62768945928133
"29",1.92024476518336
"30",1.46810011331101
"31",1.19177212564529
"32",2.12578245244958
"33",1.67567454170802
"34",1.07334002612049
"35",1.29319470365257
"36",1.66654924133007
"37",1.64468426570008
"38",2.44684378414016
"39",1.96525055242844
"40",1.94475904176159
"41",1.81764786777953
"42",0.612095778636842
"43",1.99961179539142
"44",2.44094503854296
"45",1.90940596021917
"46",2.18015711444056
"47",2.62938296947283
"48",1.32223052245391
"49",1.24926263222972
"50",2.1456659656026
"17"
"1",37.5549786925178
"2",33.756067385411
"3",45.567492284996
"4",45.8780322701366
"5",44.2662926916264
"6",46.2653146283634
"7",30.0679906601389
"8",34.1660670426926
"9",34.0101684650752
"10",62.9252255358259
"11",46.8938052258476
"12",48.591239531293
"13",41.7027463301176
"14",33.3446863272391
"15",40.506896925867
"16",44.4925746501065
"17",52.675440724669
"18",39.44909864705
"19",58.4745618122737
"20",45.8183476092171
"21",55.8224557914912
"22",55.7122987196116
"23",53.5094229268309
"24",38.0507367588413
"25",55.1651725979507
"26",31.4727823076517
"27",47.6769809507119
"28",39.0127413976795
"29",41.2269383380923
"30",40.575583707899
"31",56.2510186751786
"32",35.9750606363711
"33",50.4382028479138
"34",46.2905671892217
"35",28.1480532290033
"36",51.8837753150332
"37",49.2508225202474
"38",30.9653698037239
"39",42.749584001093
"40",39.0972794752666
"41",43.649952158417
"42",47.478708882098
"43",42.3807100868381
